,id_x,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,renov_yr_clean,view_ord,condition_ord,grade_ord,age,id_y,latitude,longitude,airbnb_avg_price,house_price
3060,9266700256,2014-10-13,2,1.0,1190,5200,1.0,0,1190,0.0,1912,0.0,98103,47.6939,-122.348,1550,5100,1912.0,0.0,4.0,4.0,103,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,470000.0
3061,9136103136,2015-03-13,2,1.0,860,4013,1.0,0,860,0.0,1925,0.0,98103,47.6652,-122.338,1490,4013,1925.0,0.0,2.0,4.0,90,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,580000.0
3062,510000641,2015-01-30,3,2.0,2070,4200,1.5,0,1670,400.0,1906,0.0,98103,47.6624,-122.333,1490,4560,1906.0,0.0,3.0,4.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,662500.0
3063,3362400472,2014-12-02,2,1.0,720,3255,1.0,0,720,0.0,1905,0.0,98103,47.6823,-122.348,1430,3170,1905.0,0.0,3.0,3.0,110,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,403000.0
3064,4083301120,2015-04-22,3,1.0,1440,2618,1.5,0,1440,0.0,1906,0.0,98103,47.6582,-122.336,1850,3990,1906.0,0.0,3.0,4.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,705000.0
3065,1931300175,2014-07-02,4,2.0,1660,4800,1.5,0,1660,0.0,1922,0.0,98103,47.6556,-122.345,1660,4800,1922.0,0.0,2.0,4.0,93,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,575000.0
3066,5693500760,2014-07-07,3,1.0,1890,3330,1.5,0,1390,500.0,1901,0.0,98103,47.6597,-122.352,1530,3330,1901.0,0.0,3.0,4.0,114,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,570000.0
3067,1529300410,2015-02-24,2,1.0,870,5689,1.0,0,870,0.0,1948,0.0,98103,47.6988,-122.351,1100,5711,1948.0,0.0,3.0,4.0,67,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,365000.0
3068,4083306705,2014-11-21,4,2.5,2130,3420,1.5,0,1730,400.0,1916,0.0,98103,47.649,-122.336,1520,3420,1916.0,0.0,3.0,4.0,99,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,725000.0
3069,2917200365,2014-06-10,2,1.0,1470,7137,1.0,0,1020,450.0,1941,0.0,98103,47.7008,-122.352,1470,7067,1941.0,0.0,2.0,4.0,74,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,445434.0
3070,1930300915,2014-08-20,3,1.0,1240,4800,1.0,0,800,440.0,1951,0.0,98103,47.6563,-122.353,1440,4800,1951.0,0.0,2.0,4.0,64,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,525000.0
3071,3797000035,2014-05-21,3,1.0,1150,3000,1.0,0,1150,0.0,1906,0.0,98103,47.6867,-122.345,1460,3200,1906.0,0.0,4.0,3.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,430000.0
3072,4083304700,2014-11-25,3,1.0,1600,3200,1.5,0,1600,0.0,1909,0.0,98103,47.653,-122.331,1860,3420,1909.0,0.0,2.0,4.0,106,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,488000.0
3073,1931300870,2014-05-28,2,1.0,1270,3200,1.0,0,960,310.0,1920,0.0,98103,47.6565,-122.348,1410,1320,1920.0,0.0,3.0,4.0,95,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,355000.0
3074,1930301325,2015-04-23,3,2.75,2780,4000,2.0,0,1960,820.0,1904,0.0,98103,47.6565,-122.355,1490,4800,1904.0,2.0,4.0,5.0,111,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,1030000.0
3075,9266700175,2015-03-27,2,1.0,880,5100,1.0,0,880,0.0,1941,0.0,98103,47.694,-122.346,980,5100,1941.0,0.0,3.0,4.0,74,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,415000.0
3076,4083300620,2015-02-27,3,1.75,2460,4240,1.0,0,1230,1230.0,1925,0.0,98103,47.6593,-122.337,1700,4240,1925.0,0.0,3.0,4.0,90,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,930000.0
3077,9550200155,2015-04-07,3,1.0,1400,5100,1.5,0,1400,0.0,1900,0.0,98103,47.6677,-122.333,1740,3060,1900.0,0.0,2.0,4.0,115,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,887200.0
3078,1257201530,2014-05-13,3,1.0,1710,4050,1.5,0,1710,0.0,1909,0.0,98103,47.6732,-122.331,1790,4896,1909.0,0.0,2.0,4.0,106,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,620000.0
3079,1972201960,2014-08-25,3,2.25,1500,1312,3.0,0,1500,0.0,2007,0.0,98103,47.6534,-122.346,1500,1282,2007.0,0.0,2.0,5.0,8,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,513000.0
3080,3626039268,2014-05-16,1,1.0,1140,6700,1.5,0,1140,0.0,1920,0.0,98103,47.6958,-122.357,1350,6700,1920.0,0.0,2.0,4.0,95,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,540000.0
3081,9551201155,2014-07-28,3,3.25,2610,4500,1.5,0,1660,950.0,1909,0.0,98103,47.6701,-122.339,2110,4500,1909.0,0.0,3.0,6.0,106,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,925000.0
3082,9530100225,2015-04-09,4,2.0,1890,4500,1.5,0,1490,400.0,1907,1993.0,98103,47.6684,-122.356,1640,4010,1993.0,0.0,2.0,4.0,108,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,805000.0
3083,1931300010,2015-05-01,2,1.0,1170,2800,1.5,0,1170,0.0,1905,0.0,98103,47.6574,-122.345,1660,4996,1905.0,0.0,3.0,2.0,110,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,562500.0
3084,3856903495,2014-07-09,4,1.75,2100,4750,1.0,0,1340,760.0,1975,0.0,98103,47.6695,-122.333,1700,4125,1975.0,0.0,2.0,4.0,40,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,759000.0
3085,4083300595,2014-12-08,3,1.0,1430,4240,1.5,0,1430,0.0,1924,0.0,98103,47.6595,-122.337,1660,4240,1924.0,0.0,2.0,4.0,91,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,650000.0
3086,1972202320,2015-04-27,3,1.0,1220,3000,1.5,0,1220,0.0,1901,0.0,98103,47.6506,-122.346,1350,3000,1901.0,0.0,2.0,3.0,114,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,380000.0
3087,510000050,2014-12-03,3,1.75,2150,2527,2.0,0,1400,750.0,1906,0.0,98103,47.6629,-122.329,1610,3663,1906.0,0.0,3.0,5.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,762000.0
3088,9550202140,2014-11-17,4,3.75,3490,5625,2.0,0,2610,880.0,2014,0.0,98103,47.6685,-122.332,1940,5000,2014.0,0.0,2.0,6.0,1,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,1310000.0
3089,2917200675,2015-01-27,2,1.75,1500,4158,1.0,0,1220,280.0,1947,0.0,98103,47.7006,-122.35,1270,4081,1947.0,0.0,3.0,4.0,68,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,340000.0
3090,4340610080,2014-08-04,2,1.0,800,1200,2.0,0,800,0.0,1999,0.0,98103,47.6969,-122.347,806,1200,1999.0,0.0,2.0,4.0,16,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,269500.0
3091,3126049415,2015-04-07,3,1.75,1350,2325,3.0,0,1350,0.0,1999,0.0,98103,47.6965,-122.35,1520,1652,1999.0,0.0,2.0,4.0,16,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,388000.0
3092,4083800345,2015-04-27,4,2.25,1890,4300,1.5,0,1350,540.0,1918,0.0,98103,47.6649,-122.337,1830,3800,1918.0,0.0,2.0,4.0,97,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,620000.0
3093,6431000005,2014-11-23,3,1.0,1620,3000,1.5,0,1620,0.0,1928,0.0,98103,47.6888,-122.347,1420,3060,1928.0,0.0,4.0,4.0,87,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,599995.0
3094,2402100675,2015-02-10,3,3.75,2050,6000,2.0,0,1550,500.0,1910,0.0,98103,47.6873,-122.332,1780,4000,1910.0,0.0,4.0,4.0,105,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,645000.0
3095,8021700725,2014-09-04,3,2.0,1300,2250,2.0,0,1300,0.0,1988,0.0,98103,47.6923,-122.332,1300,4500,1988.0,0.0,2.0,4.0,27,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,422500.0
3096,3797002575,2014-10-10,4,1.5,1880,3500,1.0,0,1080,800.0,1926,0.0,98103,47.6835,-122.347,1690,3500,1926.0,0.0,3.0,4.0,89,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,605000.0
3097,5693501100,2014-07-31,3,3.0,1560,1466,3.0,0,1560,0.0,2006,0.0,98103,47.6604,-122.352,1530,2975,2006.0,0.0,2.0,5.0,9,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,640000.0
3098,6758700050,2015-04-01,3,2.0,1970,3420,2.0,0,1970,0.0,1913,0.0,98103,47.6762,-122.354,1770,3420,1913.0,3.0,4.0,5.0,102,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,812000.0
3099,2402100895,2014-06-25,33,1.75,1620,6000,1.0,0,1040,580.0,1947,0.0,98103,47.6878,-122.331,1330,4700,1947.0,0.0,4.0,4.0,68,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,640000.0
3100,2306400010,2014-10-17,2,1.0,1120,3220,1.0,0,1120,0.0,1923,0.0,98103,47.6588,-122.344,1440,3220,1923.0,0.0,3.0,4.0,92,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,500000.0
3101,4310701330,2015-03-09,3,1.5,1220,835,1.5,0,1220,0.0,1950,0.0,98103,47.6981,-122.341,1360,1251,1950.0,0.0,3.0,3.0,65,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,415000.0
3102,9550200470,2014-10-01,4,1.5,1970,4590,2.5,0,1970,0.0,1909,0.0,98103,47.666,-122.332,1900,4590,1909.0,0.0,2.0,4.0,106,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,690000.0
3103,9550201495,2014-10-03,3,1.75,2120,5000,2.0,0,1980,140.0,1920,2010.0,98103,47.6666,-122.331,2020,5000,2010.0,0.0,2.0,4.0,95,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,765000.0
3104,3797001900,2014-09-22,3,1.5,1360,6000,1.0,0,860,500.0,1911,0.0,98103,47.6846,-122.345,1560,3000,1911.0,0.0,2.0,3.0,104,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,360000.0
3105,4083802425,2014-10-10,3,1.5,2240,3750,1.0,0,1220,1020.0,1952,0.0,98103,47.6624,-122.336,1570,3400,1952.0,0.0,2.0,4.0,63,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,608000.0
3106,1972201305,2014-07-29,2,2.0,1250,3360,1.0,0,1250,0.0,1957,0.0,98103,47.6526,-122.349,1250,3360,1957.0,0.0,2.0,4.0,58,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,500000.0
3107,455000190,2014-10-06,3,1.75,2080,5000,2.0,0,2080,0.0,1906,0.0,98103,47.6717,-122.356,1820,5000,1906.0,0.0,4.0,5.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,825000.0
3108,3975400190,2014-11-04,4,2.0,1960,2166,1.5,0,1260,700.0,1926,0.0,98103,47.6545,-122.344,1670,4000,1926.0,0.0,3.0,4.0,89,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,509000.0
3109,3797000290,2014-06-12,3,3.0,2340,2970,2.0,0,2160,180.0,1925,0.0,98103,47.6868,-122.348,1370,4000,1925.0,0.0,4.0,5.0,90,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,660000.0
3110,9521101315,2015-05-01,3,1.0,1310,5000,1.5,0,1310,0.0,1906,0.0,98103,47.6624,-122.347,1530,4800,1906.0,0.0,2.0,4.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,600000.0
3111,2508000020,2014-08-19,2,1.0,750,6350,1.0,0,750,0.0,1920,0.0,98103,47.6938,-122.356,920,6350,1920.0,0.0,2.0,2.0,95,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,250000.0
3112,4310703070,2015-04-13,6,3.0,2960,5000,1.0,0,1790,1170.0,1968,0.0,98103,47.6971,-122.341,1280,1251,1968.0,0.0,2.0,5.0,47,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,650000.0
3113,3226049530,2015-01-22,5,3.0,2010,7264,1.0,0,1290,720.0,1990,0.0,98103,47.6945,-122.33,1510,7326,1990.0,0.0,2.0,4.0,25,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,465000.0
3114,9482700440,2014-05-06,5,2.75,1800,3780,1.5,0,1400,400.0,1926,0.0,98103,47.6831,-122.343,1400,3780,1926.0,0.0,2.0,4.0,89,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,533000.0
3115,6430500086,2015-01-16,3,1.0,940,4200,1.0,0,940,0.0,1955,0.0,98103,47.6878,-122.35,1380,4080,1955.0,0.0,2.0,4.0,60,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,341000.0
3116,1972200725,2015-04-07,3,2.5,1776,1248,3.0,0,1604,172.0,2006,0.0,98103,47.6539,-122.352,1780,1248,2006.0,0.0,2.0,5.0,9,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,620000.0
3117,4083301950,2014-11-20,2,1.0,1040,3200,1.0,0,1040,0.0,1926,0.0,98103,47.6558,-122.334,1890,4000,1926.0,0.0,2.0,4.0,89,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,580000.0
3118,4452300130,2014-05-22,3,2.0,2000,3207,1.0,0,1100,900.0,1916,0.0,98103,47.6561,-122.341,1460,3200,1916.0,0.0,3.0,4.0,99,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,677000.0
3119,4310702759,2015-03-12,2,1.5,1030,798,3.0,0,1030,0.0,2008,0.0,98103,47.6975,-122.34,1020,1026,2008.0,0.0,2.0,5.0,7,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,326000.0
3120,9267200345,2014-06-02,2,2.5,1175,1366,2.0,0,740,435.0,2005,0.0,98103,47.6962,-122.342,1710,1255,2005.0,0.0,2.0,5.0,10,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,342000.0
3121,6813600440,2014-10-22,2,1.75,860,5535,1.0,0,860,0.0,1948,0.0,98103,47.6901,-122.331,1420,4960,1948.0,0.0,2.0,4.0,67,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,442000.0
3122,9521100795,2014-06-23,4,2.0,1730,3884,1.0,0,1060,670.0,1924,0.0,98103,47.6624,-122.349,1360,3563,1924.0,0.0,4.0,4.0,91,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,569000.0
3123,625049153,2014-06-03,3,2.0,2060,4040,1.0,0,1120,940.0,1947,0.0,98103,47.6798,-122.352,1500,4000,1947.0,0.0,3.0,5.0,68,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,605000.0
3124,9523102660,2014-05-13,3,1.0,1440,5000,2.0,0,1440,0.0,1910,0.0,98103,47.6741,-122.354,1850,4500,1910.0,0.0,2.0,4.0,105,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,560000.0
3125,6431500122,2015-04-28,3,1.5,1580,8841,1.5,0,1180,400.0,1923,0.0,98103,47.6931,-122.352,1580,7512,1923.0,0.0,4.0,4.0,92,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,520000.0
3126,9523102040,2014-09-22,3,1.5,2260,5300,1.0,0,1200,1060.0,1940,0.0,98103,47.6756,-122.348,1950,5000,1940.0,0.0,2.0,4.0,75,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,440000.0
3127,3975400185,2015-05-13,3,2.0,1640,4218,1.0,0,910,730.0,1941,0.0,98103,47.6546,-122.344,1670,4000,1941.0,0.0,3.0,4.0,74,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,645000.0
3128,3392900080,2014-07-06,2,1.75,1990,4000,1.0,0,1090,900.0,1952,0.0,98103,47.6889,-122.342,1270,5700,1952.0,0.0,4.0,4.0,63,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,625000.0
3129,2919201365,2014-06-16,4,2.75,2610,4160,3.0,0,1910,700.0,1910,0.0,98103,47.6901,-122.357,1470,4140,1910.0,0.0,4.0,5.0,105,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,650000.0
3130,6813600605,2015-01-28,4,4.5,3420,7440,3.0,0,3420,0.0,2014,0.0,98103,47.6875,-122.33,1360,5580,2014.0,0.0,2.0,6.0,1,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,1350000.0
3131,2513500010,2015-05-04,2,1.0,990,4000,1.0,0,990,0.0,1911,0.0,98103,47.6589,-122.341,1560,4000,1911.0,0.0,3.0,4.0,104,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,747000.0
3132,6430000275,2014-05-06,3,2.0,1420,4080,1.5,0,1420,0.0,1905,2013.0,98103,47.6872,-122.349,1420,4590,2013.0,0.0,2.0,4.0,110,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,485000.0
3133,4146800050,2014-11-26,3,2.0,1580,5289,1.0,0,870,710.0,1940,0.0,98103,47.6881,-122.342,1310,5535,1940.0,0.0,2.0,4.0,75,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,563000.0
3134,2402100715,2014-07-26,2,1.0,1410,5101,1.5,0,1410,0.0,1927,0.0,98103,47.6872,-122.333,1410,4224,1927.0,0.0,2.0,5.0,88,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,658500.0
3135,2331300415,2014-06-20,3,2.25,2140,3000,2.0,0,2140,0.0,1905,0.0,98103,47.6767,-122.351,1430,4712,1905.0,0.0,2.0,6.0,110,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,780000.0
3136,6815100380,2015-05-14,3,1.75,1900,4000,1.0,0,1300,600.0,1965,0.0,98103,47.6854,-122.331,1880,4000,1965.0,0.0,2.0,4.0,50,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,855000.0
3137,480000170,2014-06-27,2,1.0,1500,3420,1.0,0,1500,0.0,1902,0.0,98103,47.661,-122.338,2050,3420,1902.0,0.0,2.0,4.0,113,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,480000.0
3138,1972200698,2014-05-28,2,3.25,1400,1243,3.0,0,1400,0.0,2000,0.0,98103,47.6534,-122.353,1400,1335,2000.0,0.0,2.0,5.0,15,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,474800.0
3139,6046401300,2014-06-09,3,2.0,1310,2550,1.0,0,780,530.0,1986,0.0,98103,47.6911,-122.35,1460,5100,1986.0,0.0,2.0,4.0,29,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,428000.0
3140,1923300315,2015-02-17,2,1.75,1720,3000,1.0,0,860,860.0,1925,0.0,98103,47.68600000000001,-122.351,1360,4500,1925.0,0.0,4.0,4.0,90,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,565000.0
3141,9523100026,2014-07-23,4,2.5,3170,4979,2.0,0,2570,600.0,1925,0.0,98103,47.6655,-122.34,2060,5000,1925.0,0.0,3.0,4.0,90,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,748000.0
3142,1532300155,2014-09-16,4,1.0,1080,6095,1.5,0,1080,0.0,1924,0.0,98103,47.6962,-122.346,1200,5060,1924.0,0.0,3.0,3.0,91,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,425000.0
3143,8129700985,2015-04-27,3,1.75,1350,4000,1.5,0,1350,0.0,1925,0.0,98103,47.6581,-122.354,1880,4000,1925.0,0.0,3.0,4.0,90,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,700000.0
3144,3626039229,2015-03-17,2,1.0,700,5829,1.0,0,700,0.0,1945,0.0,98103,47.6958,-122.357,1160,6700,1945.0,0.0,2.0,3.0,70,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,340000.0
3145,5511600315,2015-02-18,2,1.5,1400,5810,2.0,0,1400,0.0,1940,0.0,98103,47.6843,-122.341,1470,3920,1940.0,0.0,2.0,4.0,75,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,575000.0
3146,9266700845,2015-04-29,2,1.0,830,5100,1.0,0,830,0.0,1941,0.0,98103,47.6932,-122.346,1050,5100,1941.0,0.0,2.0,3.0,74,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,325000.0
3147,1931300850,2014-05-27,2,1.0,920,3780,1.0,0,920,0.0,1910,0.0,98103,47.6576,-122.348,1570,2640,1910.0,0.0,2.0,3.0,105,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,427000.0
3148,3856903515,2014-12-22,3,2.0,1460,6250,1.5,0,1460,0.0,1912,0.0,98103,47.6693,-122.333,1690,4750,1912.0,0.0,3.0,4.0,103,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,705000.0
3149,1646500365,2014-11-21,3,1.75,1800,4429,2.0,0,1800,0.0,1906,0.0,98103,47.6842,-122.357,1310,4429,1906.0,0.0,3.0,4.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,579000.0
3150,9528105305,2015-01-21,4,3.5,3130,4500,2.0,0,2060,1070.0,2014,0.0,98103,47.677,-122.33,1500,4500,2014.0,0.0,2.0,6.0,1,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,1380000.0
3151,2917200475,2015-03-23,2,1.0,760,7114,1.0,0,760,0.0,1946,0.0,98103,47.7005,-122.352,780,7102,1946.0,0.0,2.0,3.0,69,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,430000.0
3152,8032700175,2014-10-27,4,1.0,1510,1501,1.5,0,1510,0.0,1906,0.0,98103,47.6526,-122.342,1560,1602,1906.0,0.0,2.0,4.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,420000.0
3153,4083302915,2014-09-17,2,1.0,1150,3775,1.0,0,1150,0.0,1917,0.0,98103,47.6539,-122.329,2240,3753,1917.0,0.0,2.0,4.0,98,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,599950.0
3154,3975400085,2014-06-24,4,3.0,3330,4000,1.0,0,1790,1540.0,1958,0.0,98103,47.6559,-122.344,1610,4000,1958.0,0.0,2.0,5.0,57,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,850000.0
3155,4083305633,2014-07-22,3,3.25,1470,1152,3.0,0,1470,0.0,2003,0.0,98103,47.6516,-122.337,1470,1506,2003.0,0.0,2.0,5.0,12,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,615000.0
3156,1931300110,2014-07-25,3,1.0,1570,4000,2.0,0,1570,0.0,1908,0.0,98103,47.6575,-122.346,1640,4000,1908.0,0.0,4.0,5.0,107,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,700000.0
3157,4310700778,2015-02-10,3,2.25,1860,1558,3.0,0,1860,0.0,2014,0.0,98103,47.7006,-122.339,1760,2456,2014.0,0.0,2.0,5.0,1,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,539950.0
3158,9465200405,2014-08-21,2,1.0,910,6282,1.0,0,910,0.0,1939,0.0,98103,47.6967,-122.354,970,6281,1939.0,0.0,3.0,4.0,76,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,412000.0
3159,2883200760,2015-02-09,3,2.5,2440,7419,1.0,0,1520,920.0,1961,0.0,98103,47.6857,-122.334,2440,4880,1961.0,0.0,2.0,4.0,54,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,925000.0
3160,9550200650,2014-05-06,2,1.75,1170,2400,1.0,0,740,430.0,1903,0.0,98103,47.6653,-122.333,1570,3919,1903.0,0.0,3.0,4.0,112,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,499000.0
3161,4083303540,2015-03-20,5,1.75,2344,4800,1.5,0,1544,800.0,1921,0.0,98103,47.6537,-122.335,1770,4200,1921.0,0.0,3.0,4.0,94,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,791000.0
3162,6430500219,2014-09-10,1,1.0,1230,3774,1.0,0,830,400.0,1924,0.0,98103,47.6886,-122.354,1300,3774,1924.0,0.0,3.0,3.0,91,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,415000.0
3163,1930301015,2015-04-28,3,3.25,2200,4800,2.0,0,1910,290.0,1943,1996.0,98103,47.6551,-122.353,1410,4800,1996.0,2.0,2.0,4.0,72,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,818000.0
3164,510003085,2014-06-23,3,3.25,1980,2850,3.0,0,1980,0.0,1987,0.0,98103,47.6597,-122.331,1630,4560,1987.0,0.0,2.0,4.0,28,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,660000.0
3165,1994200040,2014-06-13,3,1.0,1460,7200,1.0,0,1260,200.0,1906,0.0,98103,47.6875,-122.336,1430,4650,1906.0,0.0,2.0,4.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,538000.0
3166,510001400,2014-06-30,5,3.0,2870,5700,1.0,0,1950,920.0,1964,0.0,98103,47.6621,-122.33,1730,5529,1964.0,0.0,2.0,4.0,51,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,765000.0
3167,2883200775,2014-11-13,3,1.0,1510,4178,2.0,0,1510,0.0,1902,0.0,98103,47.6849,-122.335,2140,4916,1902.0,0.0,2.0,5.0,113,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,799000.0
3168,6430000945,2014-12-04,2,2.0,1615,4590,1.5,0,1615,0.0,1906,0.0,98103,47.6886,-122.348,1470,4590,1906.0,0.0,4.0,5.0,109,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,665000.0
3169,3126049517,2014-05-08,3,2.5,1540,1614,3.0,0,1470,70.0,2008,0.0,98103,47.6961,-122.341,1540,1418,2008.0,0.0,2.0,5.0,7,7.954605358340661e+16,47.66981854878377,-122.34340178188626,198.23922413793105,413450.0
